temporada,numero_episodio,escena,intervencion,emocion
4,2,11,6,Alegre
4,2,11,7,Tranquilo
4,2,11,8,Tranquilo
4,2,11,9,Neutral
4,2,11,10,Tranquilo
4,2,11,11,Neutral
4,2,11,12,Tranquilo
4,2,11,13,Tranquilo
4,2,11,14,Asustado
4,2,11,15,Tranquilo
4,2,11,16,Alegre
4,2,12,2,Poderoso
4,2,12,3,Asustado
4,2,12,4,Asustado
4,2,12,5,Poderoso
4,2,12,6,Asustado
4,2,12,7,Enojado
4,2,12,8,Enojado
4,2,12,9,Asustado
4,2,12,10,Enojado
4,2,12,11,Tranquilo
4,2,12,12,Enojado
4,2,13,2,Alegre
4,2,13,3,Alegre
4,2,13,4,Alegre
4,2,13,5,Alegre
4,2,13,6,Poderoso
4,2,13,7,Triste
4,2,13,8,Alegre
4,2,13,9,Alegre
4,2,13,10,Tranquilo
4,3,1,2,Alegre
4,3,1,3,Neutral
4,3,1,4,Alegre
4,3,1,5,Alegre
4,3,1,6,Alegre
4,3,1,8,Neutral
4,3,2,2,Alegre
4,3,2,3,Tranquilo
4,3,2,4,Poderoso
4,3,2,5,Neutral
4,3,2,6,Tranquilo
4,3,2,7,Alegre
4,3,2,8,Tranquilo
4,3,3,2,Alegre
4,3,3,3,Alegre
4,3,3,4,Asustado
4,3,3,5,Tranquilo
4,3,3,6,Tranquilo
4,3,3,7,Alegre
4,3,3,8,Alegre
4,3,3,9,Alegre
4,3,3,10,Asustado
4,3,3,11,Enojado
4,3,3,13,Enojado
4,3,3,14,Asustado
4,3,3,16,Enojado
4,3,3,17,Asustado
4,3,3,19,Enojado
4,3,3,20,Asustado
4,3,3,21,Tranquilo
4,3,3,22,Alegre
4,3,3,23,Triste
4,3,4,2,Neutral
4,3,4,3,Alegre
4,3,4,4,Neutral
4,3,4,5,Alegre
4,3,4,6,Poderoso
4,3,4,7,Asustado
4,3,4,8,Enojado
4,3,4,9,Alegre
4,3,4,10,Enojado
4,3,4,11,Alegre
4,3,4,12,Asustado
4,3,4,13,Alegre
4,3,4,14,Alegre
4,3,5,2,Neutral
4,3,5,3,Neutral
4,3,5,4,Poderoso
4,3,5,5,Tranquilo
4,3,5,6,Triste
4,3,5,9,Enojado
4,3,5,10,Alegre
4,3,5,13,Alegre
4,3,5,14,Alegre
4,3,5,16,Alegre
4,3,5,18,Alegre
4,3,5,19,Alegre
4,3,9,2,Neutral
4,3,9,3,Neutral
4,3,9,4,Neutral
4,3,9,5,Neutral
4,3,9,6,Tranquilo
4,3,9,7,Alegre
4,3,9,8,Neutral
4,3,9,9,Neutral
4,3,9,10,Neutral
4,3,9,11,Alegre
4,3,9,12,Triste
4,3,10,2,Neutral
4,3,10,3,Neutral
4,3,10,4,Alegre
4,3,10,5,Poderoso
4,3,10,6,Alegre
4,3,10,7,Poderoso
4,3,10,8,Neutral
4,3,10,9,Triste
4,3,10,10,Alegre
4,3,10,11,Poderoso
4,3,10,13,Poderoso
4,3,11,2,Tranquilo
4,3,11,3,Tranquilo
4,3,11,4,Asustado
4,3,11,5,Enojado
4,3,11,6,Asustado
4,3,11,7,Alegre
4,3,11,8,Tranquilo
4,3,11,9,Alegre
4,3,11,10,Poderoso
4,3,11,12,Asustado
4,3,11,14,Tranquilo
4,3,12,2,Asustado
4,3,12,3,Tranquilo
4,3,12,4,Neutral
4,3,12,5,Asustado
4,3,12,6,Asustado
4,3,12,7,Asustado
4,3,12,8,Triste
4,3,12,9,Triste
4,3,12,10,Triste
4,3,12,11,Asustado
4,3,12,12,Tranquilo
4,3,13,2,Alegre
4,3,13,3,Neutral
4,3,13,4,Alegre
4,3,13,5,Alegre
4,3,13,6,Alegre
4,3,13,7,Neutral
4,3,13,8,Alegre
4,3,13,9,Tranquilo
4,3,13,10,Alegre
4,3,13,11,Enojado
4,3,13,12,Poderoso
4,3,13,13,Tranquilo
4,3,13,14,Poderoso
4,3,13,15,Poderoso
4,3,13,16,Poderoso
4,3,14,2,Neutral
4,3,14,3,Enojado
4,3,14,4,Neutral
4,3,14,5,Alegre
4,3,14,6,Alegre
4,3,14,7,Alegre
4,3,14,8,Alegre
4,3,14,9,Asustado
4,3,14,10,Poderoso
4,3,14,11,Alegre
4,3,14,12,Asustado
4,3,14,13,Asustado
4,3,14,14,Alegre
4,3,14,15,Alegre
4,3,14,16,Neutral
4,3,14,17,Neutral
4,3,14,18,Poderoso
4,3,15,2,Poderoso
4,3,15,3,Neutral
4,3,15,4,Alegre
4,3,15,5,Alegre
4,3,15,6,Alegre
4,3,15,7,Neutral
4,3,15,9,Tranquilo
4,3,15,10,Tranquilo
4,3,15,11,Triste
4,3,15,12,Asustado
4,3,15,13,Tranquilo
4,3,15,14,Asustado
4,3,15,15,Asustado
4,3,15,16,Tranquilo
4,3,15,17,Asustado
4,3,15,18,Poderoso
4,3,15,19,Asustado
4,3,15,20,Triste
4,3,15,21,Asustado
4,3,15,22,Neutral
4,3,15,23,Asustado
4,3,15,24,Asustado
4,3,16,2,Neutral
4,3,16,3,Alegre
4,3,16,4,Neutral
4,3,16,5,Asustado
4,3,16,6,Neutral
4,3,16,7,Neutral
4,3,16,9,Poderoso
4,3,16,10,Neutral
4,4,1,2,Alegre
4,4,1,3,Neutral
4,4,1,4,Enojado
4,4,1,5,Asustado
4,4,1,6,Enojado
4,4,1,7,Neutral
4,4,1,8,Enojado
4,4,1,9,Enojado
4,4,1,10,Neutral
4,4,1,11,Neutral
4,4,2,2,Alegre
4,4,2,3,Alegre
4,4,2,5,Poderoso
4,4,2,6,Triste
4,4,2,7,Triste
4,4,2,8,Triste
4,4,2,9,Neutral
4,4,2,10,Tranquilo
4,4,2,11,Poderoso
4,4,2,12,Enojado
4,4,2,13,Triste
4,4,2,14,Triste
4,4,2,16,Triste
4,4,3,2,Enojado
4,4,3,3,Neutral
4,4,3,4,Enojado
4,4,3,5,Tranquilo
4,4,3,6,Enojado
4,4,3,7,Enojado
4,4,3,8,Alegre
4,4,3,9,Triste
4,4,3,10,Neutral
4,4,3,11,Enojado
4,4,3,12,Neutral
4,4,3,13,Alegre
4,4,3,14,Tranquilo
4,4,3,15,Enojado
4,4,3,16,Neutral
4,4,3,17,Neutral
4,4,4,2,Neutral
4,4,4,3,Enojado
4,4,4,4,Neutral
4,4,4,5,Enojado
4,4,4,6,Enojado
4,4,4,7,Neutral
4,4,4,8,Enojado
4,4,4,9,Enojado
4,4,6,2,Poderoso
4,4,6,3,Poderoso
4,4,6,4,Poderoso
4,4,6,5,Poderoso
4,4,6,6,Alegre
4,4,6,7,Poderoso
4,4,6,8,Triste
4,4,6,9,Poderoso
4,4,6,10,Triste
4,4,6,11,Poderoso
4,4,6,12,Neutral
4,4,6,13,Neutral
4,4,6,14,Neutral
4,4,6,15,Asustado
4,4,6,16,Poderoso
4,4,6,17,Neutral
4,4,6,18,Poderoso
4,4,6,19,Neutral
4,4,6,21,Alegre
4,4,7,2,Alegre
4,4,7,3,Alegre
4,4,7,4,Neutral
4,4,7,5,Neutral
4,4,7,6,Neutral
4,4,7,7,Asustado
4,4,7,8,Neutral
4,4,7,9,Neutral
4,4,7,10,Asustado
4,4,7,11,Asustado
4,4,8,2,Neutral
4,4,8,3,Triste
4,4,8,4,Poderoso
4,4,8,5,Asustado
4,4,8,6,Enojado
4,4,8,7,Asustado
4,4,8,8,Neutral
4,4,8,9,Asustado
4,4,8,10,Poderoso
4,4,8,11,Asustado
4,4,8,12,Poderoso
4,4,8,13,Asustado
4,4,8,14,Asustado
4,4,8,15,Asustado
4,4,10,2,Tranquilo
4,4,10,3,Poderoso
4,4,10,4,Asustado
4,4,10,5,Tranquilo
4,4,10,7,Triste
4,4,10,8,Triste
4,4,10,9,Triste
4,4,10,10,Tranquilo
4,4,10,11,Tranquilo
4,4,10,12,Tranquilo
4,4,10,13,Poderoso
4,4,11,2,Neutral
4,4,11,3,Alegre
4,4,11,4,Alegre
4,4,11,5,Neutral
4,4,11,6,Tranquilo
4,4,11,7,Neutral
4,4,11,8,Poderoso
4,4,11,9,Alegre
4,4,11,10,Enojado
4,4,11,11,Alegre
4,4,11,12,Alegre
4,4,11,13,Alegre
4,4,11,14,Tranquilo
4,4,11,15,Tranquilo
4,4,11,16,Tranquilo
4,4,11,18,Neutral
4,4,12,2,Neutral
4,4,12,3,Neutral
4,4,12,4,Neutral
4,4,12,5,Neutral
4,4,12,6,Neutral
4,4,12,7,Neutral
4,4,12,8,Neutral
4,4,12,9,Neutral
4,4,12,10,Enojado
4,4,13,2,Asustado
4,4,13,4,Asustado
4,4,13,5,Alegre
4,4,13,6,Alegre
4,4,13,7,Enojado
4,4,13,8,Tranquilo
4,4,13,9,Alegre
4,4,13,10,Alegre
4,4,13,11,Alegre
4,4,13,13,Enojado
4,4,13,14,Alegre
4,4,13,15,Alegre
4,4,13,17,Tranquilo
4,4,13,18,Poderoso
4,4,13,19,Poderoso
4,4,13,20,Tranquilo
4,4,13,21,Enojado
4,4,13,22,Poderoso
4,5,3,2,Neutral
4,5,3,3,Neutral
4,5,3,4,Neutral
4,5,3,5,Triste
4,5,3,6,Alegre
4,5,3,7,Alegre
4,5,3,8,Triste
4,5,3,9,Asustado
4,5,3,10,Neutral
4,5,3,11,Neutral
4,5,3,12,Alegre
4,5,3,13,Alegre
4,5,3,14,Neutral
4,5,3,15,Triste
4,5,3,16,Tranquilo
4,5,3,17,Poderoso
4,5,3,18,Alegre
4,5,3,20,Alegre
4,5,3,21,Alegre
4,5,3,22,Tranquilo
4,5,3,23,Tranquilo
4,5,4,2,Alegre
4,5,4,3,Neutral
4,5,4,4,Alegre
4,5,4,5,Alegre
4,5,4,6,Alegre
4,5,4,7,Alegre
4,5,4,8,Neutral
4,5,4,9,Neutral
4,5,4,10,Neutral
4,5,4,11,Alegre
4,5,4,12,Tranquilo
4,5,4,13,Neutral
4,5,4,14,Neutral
4,5,4,15,Neutral
4,5,4,16,Neutral
4,5,4,17,Neutral
4,5,4,18,Neutral
4,5,4,19,Enojado
4,5,4,20,Neutral
4,5,4,21,Neutral
4,5,4,22,Neutral
4,5,4,23,Neutral
4,5,4,24,Neutral
4,5,4,25,Alegre
4,5,6,2,Neutral
4,5,6,3,Alegre
4,5,6,4,Neutral
4,5,6,5,Alegre
4,5,6,6,Poderoso
4,5,6,7,Tranquilo
4,5,6,8,Tranquilo
4,5,6,9,Alegre
4,5,6,10,Tranquilo
4,5,6,11,Neutral
4,5,6,12,Alegre
4,5,6,13,Tranquilo
4,5,6,14,Neutral
4,5,6,15,Tranquilo
4,5,7,2,Alegre
4,5,7,3,Neutral
4,5,7,4,Alegre
4,5,7,5,Alegre
4,5,7,6,Enojado
4,5,8,2,Tranquilo
4,5,8,3,Triste
4,5,8,5,Tranquilo
4,5,8,6,Asustado
4,5,8,7,Asustado
4,5,8,8,Triste
4,5,8,9,Asustado
4,5,8,10,Asustado
4,5,8,11,Asustado
4,5,8,12,Triste
4,5,8,13,Triste
4,5,8,14,Enojado
4,5,8,16,Tranquilo
4,5,8,17,Alegre
4,5,8,18,Alegre
4,5,8,19,Alegre
4,5,8,20,Alegre
4,5,9,2,Alegre
4,5,9,3,Alegre
4,5,9,4,Alegre
4,5,9,5,Alegre
4,5,9,6,Neutral
4,5,9,7,Neutral
4,5,9,8,Neutral
4,5,9,9,Enojado
4,5,9,10,Asustado
4,5,9,11,Enojado
4,5,9,12,Neutral
4,5,9,13,Enojado
4,5,9,14,Neutral
4,5,9,15,Alegre
4,5,9,16,Neutral
4,5,10,2,Neutral
4,5,10,3,Asustado
4,5,10,4,Alegre
4,5,10,5,Alegre
4,5,10,6,Neutral
4,5,10,7,Asustado
4,5,10,8,Neutral
4,5,10,9,Enojado
4,5,10,10,Alegre
4,5,10,11,Enojado
4,5,10,12,Tranquilo
4,5,10,13,Tranquilo
4,5,10,14,Alegre
4,5,10,15,Poderoso
4,5,10,16,Alegre
4,5,10,17,Triste
4,5,10,18,Neutral
4,5,10,19,Asustado
4,5,10,21,Enojado
4,5,11,2,Alegre
4,5,11,3,Alegre
4,5,11,4,Neutral
4,5,11,5,Neutral
4,5,11,6,Tranquilo
4,5,11,7,Tranquilo
4,5,11,8,Alegre
4,5,11,9,Tranquilo
4,5,11,10,Alegre
4,5,11,11,Alegre
4,5,11,12,Tranquilo
4,5,11,13,Neutral
4,5,11,14,Poderoso
4,5,11,15,Tranquilo
4,5,11,16,Enojado
4,5,11,17,Neutral
4,5,11,18,Neutral
4,5,11,19,Neutral
4,5,11,20,Neutral
4,5,12,2,Neutral
4,5,12,3,Asustado
4,5,12,4,Alegre
4,5,12,5,Triste
4,5,12,6,Alegre
4,5,12,7,Triste
4,5,12,8,Enojado
4,5,12,9,Enojado
4,5,12,10,Poderoso
4,5,12,11,Enojado
4,5,12,12,Alegre
4,5,12,13,Enojado
4,5,12,15,Enojado
4,5,12,16,Enojado
4,5,12,17,Neutral
4,5,12,18,Asustado
4,5,12,19,Poderoso
4,5,12,20,Tranquilo
4,5,16,2,Alegre
4,5,16,4,Asustado
4,5,16,5,Neutral
4,5,16,6,Neutral
4,5,16,7,Neutral
4,5,16,8,Asustado
4,5,16,9,Asustado
4,5,16,10,Poderoso
4,5,16,11,Asustado
4,5,16,12,Enojado
4,6,1,2,Alegre
4,6,1,3,Poderoso
4,6,1,5,Neutral
4,6,1,6,Asustado
4,6,1,7,Alegre
4,6,1,9,Poderoso
4,6,1,10,Tranquilo
4,6,1,11,Alegre
4,6,1,12,Alegre
4,6,1,13,Poderoso
4,6,1,14,Poderoso
4,6,1,15,Poderoso
4,6,1,16,Tranquilo
4,6,1,17,Alegre
4,6,3,2,Alegre
4,6,3,3,Tranquilo
4,6,3,4,Alegre
4,6,3,5,Neutral
4,6,3,7,Asustado
4,6,3,8,Asustado
4,6,3,9,Tranquilo
4,6,3,10,Asustado
4,6,3,11,Asustado
4,6,3,12,Asustado
4,6,3,13,Tranquilo
4,6,3,14,Asustado
4,6,3,15,Neutral
4,6,4,2,Neutral
4,6,4,3,Neutral
4,6,4,4,Poderoso
4,6,4,5,Tranquilo
4,6,4,6,Neutral
4,6,4,7,Alegre
4,6,4,9,Enojado
4,6,4,10,Alegre
4,6,4,11,Neutral
4,6,4,12,Alegre
4,6,4,13,Neutral
4,6,4,14,Triste
4,6,6,2,Neutral
4,6,6,3,Triste
4,6,6,4,Tranquilo
4,6,6,5,Neutral
4,6,6,6,Tranquilo
4,6,6,7,Triste
4,6,6,8,Tranquilo
4,6,6,9,Triste
4,6,6,11,Alegre
4,6,6,12,Tranquilo
4,6,6,13,Alegre
4,6,7,2,Poderoso
4,6,7,3,Poderoso
4,6,7,4,Neutral
4,6,7,5,Poderoso
4,6,7,6,Alegre
4,6,7,7,Asustado
4,6,7,8,Asustado
4,6,7,9,Poderoso
4,6,7,10,Poderoso
4,6,7,11,Asustado
4,6,7,12,Asustado
4,6,7,13,Tranquilo
4,6,7,14,Triste
4,6,7,15,Tranquilo
4,6,7,16,Poderoso
4,6,7,17,Alegre
4,6,7,18,Neutral
4,6,7,19,Triste
4,6,7,20,Tranquilo
4,6,7,21,Tranquilo
4,6,7,22,Tranquilo
4,6,8,2,Tranquilo
4,6,8,3,Alegre
4,6,8,4,Poderoso
4,6,8,5,Poderoso
4,6,8,6,Poderoso
4,6,8,7,Alegre
4,6,8,8,Tranquilo
4,6,8,9,Poderoso
4,6,8,10,Poderoso
4,6,8,11,Poderoso
4,6,8,12,Alegre
4,6,8,13,Alegre
4,6,8,14,Neutral
4,6,8,15,Neutral
4,6,8,16,Poderoso
4,6,8,17,Neutral
4,6,8,18,Asustado
4,6,9,2,Alegre
4,6,9,4,Poderoso
4,6,9,5,Alegre
4,6,9,6,Poderoso
4,6,9,7,Asustado
4,6,9,8,Asustado
4,6,9,9,Triste
4,6,9,10,Asustado
4,6,9,11,Enojado
4,6,9,12,Alegre
4,6,9,13,Tranquilo
4,6,10,2,Neutral
4,6,10,3,Asustado
4,6,10,4,Neutral
4,6,10,5,Alegre
4,6,10,6,Alegre
4,6,10,7,Alegre
4,6,10,8,Alegre
4,6,10,9,Neutral
4,6,10,10,Asustado
4,6,10,11,Alegre
4,6,10,13,Asustado
4,6,10,14,Asustado
4,6,10,15,Tranquilo
4,6,11,2,Alegre
4,6,11,4,Poderoso
4,6,11,6,Alegre
4,6,11,8,Alegre
4,6,11,9,Alegre
4,6,11,10,Alegre
4,6,11,11,Alegre
4,6,11,12,Alegre
4,6,11,13,Enojado
4,6,11,14,Enojado
4,6,11,15,Alegre
4,6,11,16,Alegre
4,6,11,17,Alegre
4,6,11,18,Alegre
4,6,11,19,Alegre
4,6,11,20,Alegre
4,7,1,2,Asustado
4,7,1,3,Alegre
4,7,1,4,Asustado
4,7,1,6,Alegre
4,7,1,7,Alegre
4,7,2,2,Neutral
4,7,2,3,Tranquilo
4,7,2,4,Alegre
4,7,2,5,Tranquilo
4,7,2,6,Alegre
4,7,2,7,Alegre
4,7,2,8,Poderoso
4,7,2,9,Asustado
4,7,2,10,Alegre
4,7,2,11,Enojado
4,7,2,12,Alegre
4,7,2,13,Enojado
4,7,2,14,Poderoso
4,7,2,15,Alegre
4,7,2,16,Asustado
4,7,2,17,Tranquilo
4,7,2,18,Poderoso
4,7,5,2,Triste
4,7,5,3,Asustado
4,7,5,4,Asustado
4,7,5,5,Tranquilo
4,7,5,6,Tranquilo
4,7,5,7,Triste
4,7,5,8,Tranquilo
4,7,5,9,Neutral
4,7,5,10,Triste
4,7,5,11,Asustado
4,7,5,12,Asustado
4,7,5,13,Triste
4,7,5,14,Neutral
4,7,5,15,Neutral
4,7,5,16,Asustado
4,7,5,17,Tranquilo
4,7,5,18,Neutral
4,7,5,19,Asustado
4,7,6,2,Neutral
4,7,6,3,Tranquilo
4,7,6,4,Alegre
4,7,6,6,Neutral
4,7,6,7,Alegre
4,7,6,8,Triste
4,7,6,9,Neutral
4,7,6,10,Triste
4,7,6,11,Poderoso
4,7,6,12,Poderoso
4,7,6,13,Poderoso
4,7,6,15,Poderoso
4,7,6,16,Poderoso
4,7,6,17,Alegre
4,7,7,2,Enojado
4,7,7,3,Alegre
4,7,7,4,Asustado
4,7,7,5,Poderoso
4,7,7,6,Asustado
4,7,7,7,Tranquilo
4,7,7,8,Alegre
4,7,7,9,Alegre
4,7,7,10,Poderoso
4,7,7,11,Neutral
4,7,7,12,Tranquilo
4,7,7,13,Neutral
4,7,7,14,Asustado
4,7,7,15,Neutral
4,7,7,16,Tranquilo
4,7,7,17,Poderoso
4,7,7,18,Neutral
4,7,7,19,Tranquilo
4,7,7,20,Tranquilo
4,7,7,21,Poderoso
4,7,7,22,Tranquilo
4,7,7,23,Poderoso
4,7,8,2,Alegre
4,7,8,3,Alegre
4,7,8,4,Asustado
4,7,8,5,Alegre
4,7,8,6,Tranquilo
4,7,8,7,Alegre
4,7,8,8,Triste
4,7,8,9,Triste
4,7,8,10,Neutral
4,7,9,2,Alegre
4,7,9,3,Alegre
4,7,9,4,Poderoso
4,7,9,5,Alegre
4,7,9,6,Asustado
4,7,9,7,Poderoso
4,7,9,8,Asustado
4,7,9,9,Neutral
4,7,9,10,Triste
4,7,9,11,Triste
4,7,9,12,Triste
4,7,9,13,Alegre
4,7,9,14,Asustado
4,7,9,15,Triste
4,7,9,16,Alegre
4,7,9,17,Alegre
4,7,9,18,Poderoso
4,7,9,19,Poderoso
4,7,9,20,Poderoso
4,7,9,21,Poderoso
4,7,9,22,Tranquilo
4,7,9,23,Neutral
4,7,9,24,Alegre
4,7,11,2,Asustado
4,7,11,3,Neutral
4,7,11,4,Enojado
4,7,11,6,Asustado
4,7,11,7,Neutral
4,7,11,9,Neutral
4,7,11,10,Neutral
4,7,11,11,Alegre
4,7,11,13,Neutral
4,7,11,14,Neutral
4,8,1,2,Neutral
4,8,1,3,Asustado
4,8,1,6,Neutral
4,8,1,7,Enojado
4,8,1,10,Enojado
4,8,1,11,Neutral
4,8,1,12,Neutral
4,8,1,13,Enojado
4,8,3,2,Neutral
4,8,3,3,Neutral
4,8,3,4,Neutral
4,8,3,5,Asustado
4,8,3,6,Tranquilo
4,8,3,7,Alegre
4,8,3,8,Neutral
4,8,3,9,Neutral
4,8,3,10,Neutral
4,8,3,11,Neutral
4,8,3,12,Asustado
4,8,3,13,Alegre
4,8,3,14,Poderoso
4,8,3,15,Alegre
4,8,3,16,Alegre
4,8,3,17,Alegre
4,8,3,18,Poderoso
4,8,3,19,Alegre
4,8,3,20,Alegre
4,8,3,21,Triste
4,8,4,2,Poderoso
4,8,4,3,Triste
4,8,4,4,Neutral
4,8,4,5,Neutral
4,8,4,7,Neutral
4,8,4,8,Neutral
4,8,5,2,Poderoso
4,8,5,3,Alegre
4,8,5,4,Poderoso
4,8,5,6,Tranquilo
4,8,5,7,Neutral
4,8,5,8,Poderoso
4,8,5,9,Poderoso
4,8,6,2,Asustado
4,8,6,3,Poderoso
4,8,6,4,Asustado
4,8,6,5,Poderoso
4,8,6,6,Asustado
4,8,6,7,Triste
4,8,6,8,Asustado
4,8,6,9,Poderoso
4,8,6,10,Triste
4,8,6,11,Enojado
4,8,6,13,Triste
4,8,6,14,Enojado
4,8,6,15,Enojado
4,8,6,16,Enojado
4,8,6,17,Triste
4,8,6,18,Tranquilo
4,8,7,2,Neutral
4,8,7,3,Neutral
4,8,7,4,Alegre
4,8,7,5,Alegre
4,8,7,6,Alegre
4,8,7,7,Neutral
4,8,7,8,Neutral
4,8,7,9,Asustado
4,8,7,10,Neutral
4,8,7,11,Neutral
4,8,7,12,Neutral
4,8,7,13,Neutral
4,8,7,14,Neutral
4,8,7,15,Asustado
4,8,7,16,Neutral
4,8,7,17,Triste
4,8,7,18,Neutral
4,8,7,19,Alegre
4,8,7,20,Triste
4,8,7,21,Alegre
4,8,7,22,Neutral
4,8,7,23,Neutral
4,8,9,2,Alegre
4,8,9,3,Alegre
4,8,9,4,Alegre
4,8,9,5,Asustado
4,8,9,6,Asustado
4,8,9,7,Alegre
4,8,9,9,Neutral
4,9,1,2,Neutral
4,9,1,3,Poderoso
4,9,1,4,Poderoso
4,9,1,5,Poderoso
4,9,1,7,Alegre
4,9,1,8,Alegre
4,9,1,9,Neutral
4,9,1,10,Neutral
4,9,1,11,Neutral
4,9,1,12,Alegre
4,9,1,13,Triste
4,9,1,14,Alegre
4,9,1,15,Alegre
4,9,3,2,Poderoso
4,9,3,3,Poderoso
4,9,3,4,Poderoso
4,9,3,5,Poderoso
4,9,3,6,Poderoso
4,9,3,7,Asustado
4,9,3,8,Asustado
4,9,3,9,Alegre
4,9,3,10,Alegre
4,9,3,11,Poderoso
4,9,3,12,Asustado
4,9,3,13,Triste
4,9,3,14,Alegre
4,9,3,15,Alegre
4,9,4,2,Alegre
4,9,4,3,Tranquilo
4,9,4,4,Alegre
4,9,4,5,Alegre
4,9,4,6,Alegre
4,9,4,7,Alegre
4,9,4,8,Alegre
4,9,4,9,Alegre
4,9,4,10,Alegre
4,9,4,11,Asustado
4,9,4,12,Neutral
4,9,4,13,Alegre
4,9,4,14,Tranquilo
4,9,4,15,Triste
4,9,4,16,Tranquilo
4,9,4,17,Triste
4,9,4,18,Alegre
4,9,4,19,Enojado
4,9,5,2,Poderoso
4,9,5,3,Alegre
4,9,5,4,Alegre
4,9,5,5,Enojado
4,9,5,6,Poderoso
4,9,5,7,Alegre
4,9,5,8,Alegre
4,9,5,9,Enojado
4,9,5,10,Asustado
4,9,5,11,Poderoso
4,9,5,12,Poderoso
4,9,5,13,Neutral
4,9,5,14,Alegre
4,9,5,15,Asustado
4,9,6,2,Poderoso
4,9,6,3,Poderoso
4,9,6,4,Neutral
4,9,6,5,Neutral
4,9,6,6,Poderoso
4,9,6,7,Poderoso
4,9,6,8,Alegre
4,9,6,9,Triste
4,9,6,10,Alegre
4,9,6,11,Asustado
4,9,6,12,Neutral
4,9,6,13,Neutral
4,9,6,15,Poderoso
4,9,6,16,Neutral
4,9,6,17,Neutral
4,9,6,18,Poderoso
4,9,6,19,Poderoso
4,9,6,20,Poderoso
4,9,6,21,Tranquilo
4,9,6,22,Poderoso
4,9,6,23,Neutral
4,9,6,24,Neutral
4,9,6,25,Neutral
4,9,7,2,Enojado
4,9,7,3,Enojado
4,9,7,4,Enojado
4,9,7,5,Enojado
4,9,7,6,Enojado
4,9,7,7,Poderoso
4,9,7,8,Poderoso
4,9,7,9,Enojado
4,9,7,10,Asustado
4,9,7,11,Poderoso
4,9,7,12,Enojado
4,9,9,2,Alegre
4,9,9,3,Tranquilo
4,9,9,4,Neutral
4,9,9,5,Tranquilo
4,9,9,6,Poderoso
4,9,9,7,Asustado
4,9,9,8,Alegre
4,9,9,9,Asustado
4,9,9,10,Poderoso
4,9,9,11,Poderoso
4,9,9,12,Tranquilo
4,9,9,13,Tranquilo
4,9,9,14,Poderoso
4,9,9,15,Poderoso
4,9,9,16,Poderoso
4,9,9,17,Alegre
4,9,9,18,Enojado
4,9,9,19,Alegre
4,9,9,20,Alegre
4,9,9,21,Tranquilo
4,9,9,22,Alegre
4,9,9,23,Neutral
4,9,9,24,Tranquilo
4,9,9,25,Poderoso
4,9,9,26,Poderoso
4,9,11,2,Neutral
4,9,11,3,Neutral
4,9,11,4,Neutral
4,9,11,5,Neutral
4,9,11,6,Neutral
4,9,11,7,Asustado
4,9,11,8,Neutral
4,9,11,9,Alegre
4,9,11,10,Poderoso
4,9,11,11,Neutral
4,9,11,12,Tranquilo
4,9,11,13,Asustado
4,9,11,14,Tranquilo
4,9,11,15,Tranquilo
4,9,11,16,Neutral
4,9,11,17,Neutral
4,9,11,18,Triste
4,9,11,20,Neutral
4,9,11,21,Alegre
4,9,11,22,Asustado
4,9,11,23,Neutral
4,9,11,24,Alegre
4,9,11,25,Neutral
4,9,11,26,Alegre
4,9,11,27,Asustado
4,9,12,2,Asustado
4,9,12,3,Poderoso
4,9,12,4,Poderoso
4,9,12,5,Alegre
4,9,12,6,Alegre
4,9,12,7,Neutral
4,9,12,8,Neutral
4,9,12,9,Neutral
4,9,12,10,Poderoso
4,9,12,11,Poderoso
4,9,12,12,Alegre
4,9,12,13,Alegre
4,9,12,14,Alegre
4,9,12,15,Asustado
4,9,12,16,Asustado
4,9,12,17,Asustado
4,9,12,18,Poderoso
4,9,12,19,Poderoso
4,9,12,20,Alegre
4,9,12,21,Alegre
4,9,13,2,Neutral
4,9,13,3,Alegre
4,9,13,4,Alegre
4,9,13,5,Triste
4,9,13,6,Triste
4,9,13,7,Asustado
4,9,13,8,Triste
4,9,13,9,Poderoso
4,9,13,10,Triste
4,9,13,11,Triste
4,9,13,12,Tranquilo
4,9,13,13,Triste
4,9,13,14,Triste
4,9,13,15,Triste
4,9,13,16,Alegre
4,9,13,17,Neutral
4,9,13,18,Alegre
4,10,1,2,Alegre
4,10,1,3,Alegre
4,10,1,4,Neutral
4,10,1,5,Alegre
4,10,1,6,Tranquilo
4,10,1,7,Poderoso
4,10,1,8,Tranquilo
4,10,1,10,Tranquilo
4,10,1,11,Poderoso
4,10,1,12,Tranquilo
4,10,1,13,Alegre
4,10,1,14,Neutral
4,10,1,15,Tranquilo
4,10,1,16,Tranquilo
4,10,1,17,Poderoso
4,10,3,2,Asustado
4,10,3,3,Tranquilo
4,10,3,4,Asustado
4,10,3,5,Asustado
4,10,3,6,Neutral
4,10,3,7,Alegre
4,10,3,8,Neutral
4,10,3,9,Alegre
4,10,3,10,Neutral
4,10,3,11,Neutral
4,10,3,12,Poderoso
4,10,3,13,Alegre
4,10,3,14,Alegre
4,10,3,15,Alegre
4,10,5,2,Alegre
4,10,5,3,Asustado
4,10,5,4,Tranquilo
4,10,5,5,Poderoso
4,10,5,6,Tranquilo
4,10,5,7,Alegre
4,10,5,8,Tranquilo
4,10,5,9,Alegre
4,10,5,10,Alegre
